# Generated by tools/gen-blueprints.py. Do not edit by hand — rerun the tool.
# Recipes, grades, engineers and effects from msarilar/EDEngineer blueprints.json (MIT),
# cross-checked against EDCD/coriolis-data on CoriolisGuid. Coriolis is not the authority:
# eleven experimentals have a different recipe per module type and it models one each, so
# disagreements are printed by the generator rather than resolved here.
# Ingredients are keyed to Materials.tsv symbols and are PER APPLICATION for kind=
# modification — multiply by EngineeringRules.RollsFor for a total. No other kind is
# per application. On-foot quantities (kind=suit, weapon, merchant) are NOT EDEngineer's:
# its figures are pre-patch and are restated here to what the game charges, measured over
# 16 upgrade events and four locker deltas — see docs/spikes/journal-corpus-on-foot.md §3.
# Game data is Frontier's, used under their media usage rules; see NOTICE.
# Rows: 1172 (bartender 4, experimental 154, merchant 56, modification 786, suit 14, synthesis 65, tech-broker 51, unlock 22, weapon 20). Built: 2026-09-01.
kind	module	name	grade	engineers	ingredients	effects	guid	symbol	mtypes
modification	Rail Gun	Sturdy Mount	1	Etienne Dorn,Tod McQuinn,The Sarge	nickel*1	Integrity|+100%|good;Thermal Load|-10%|good;Armour Piercing|+20%|good;Mass|+20%|bad	3ac55eb7-0a45-440b-8c59-6ead43c7ef49	Weapon_Sturdy	hrg
modification	Rail Gun	Sturdy Mount	2	Etienne Dorn,Tod McQuinn,The Sarge	nickel*1,shieldemitters*1	Integrity|+150%|good;Thermal Load|-15%|good;Armour Piercing|+30%|good;Mass|+40%|bad	53c131ab-cd66-4919-b49b-c1435362c8ff	Weapon_Sturdy	hrg
modification	Rail Gun	Sturdy Mount	3	Etienne Dorn,Tod McQuinn,The Sarge	nickel*1,shieldemitters*1,tungsten*1	Integrity|+200%|good;Thermal Load|-20%|good;Armour Piercing|+40%|good;Mass|+60%|bad	2d1873d4-6d38-4d39-b4c5-ea199be2bd6a	Weapon_Sturdy	hrg
modification	Rail Gun	Sturdy Mount	4	Etienne Dorn,Tod McQuinn	molybdenum*1,tungsten*1,zinc*1	Integrity|+250%|good;Thermal Load|-25%|good;Armour Piercing|+50%|good;Mass|+80%|bad	4ceeab9c-7a85-4553-9fa4-81ebc6e88d4f	Weapon_Sturdy	hrg
modification	Rail Gun	Sturdy Mount	5	Etienne Dorn,Tod McQuinn	highdensitycomposites*1,molybdenum*1,technetium*1	Integrity|+300%|good;Thermal Load|-30%|good;Armour Piercing|+60%|good;Mass|+100%|bad	53ab027e-1c5f-404b-82e3-0bc4c55c71af	CargoRack_IncreasedCapacity,Weapon_Sturdy	hrg
modification	Refinery	Shielded	1	Marsha Hicks,Bill Turner,Lori Jameson	wornshieldemitters*1	Power Draw|+20%|bad;Integrity|+60%|good	58578acb-b652-4a30-8ffe-e4e488325221	Misc_Shielded	ir
modification	Refinery	Shielded	2	Marsha Hicks,Bill Turner,Lori Jameson	carbon*1,shieldemitters*1	Power Draw|+40%|bad;Integrity|+120%|good	e33c7809-d6cd-4549-8596-9400baabc3cd	Misc_Shielded	ir
modification	Refinery	Shielded	3	Marsha Hicks,Bill Turner,Lori Jameson	carbon*1,highdensitycomposites*1,shieldemitters*1	Power Draw|+60%|bad;Integrity|+180%|good	cffa4897-fa7a-44dd-8fe1-1b3702e82f9e	Misc_Shielded	ir
modification	Refinery	Shielded	4	Marsha Hicks,Lori Jameson	fedproprietarycomposites*1,shieldingsensors*1,vanadium*1	Power Draw|+80%|bad;Integrity|+240%|good	48d62ffb-b0ff-47bf-9e4a-a8a4cfbd22bc	Misc_Shielded	ir
modification	Refinery	Shielded	5	Marsha Hicks	fedcorecomposites*1,compoundshielding*1,tungsten*1	Power Draw|+100%|bad;Integrity|+300%|good	be6ba667-5458-11eb-a2cb-6805caa43529	Misc_Shielded	ir
modification	Sensors	Light Weight Scanner	1	Etienne Dorn,Lori Jameson,Bill Turner,Juri Ishmaak,Lei Cheung,Tiana Fortune,Hera Tani,Felicity Farseer	phosphorus*1	Scan Angle|-5%|bad;Integrity|-10%|bad;Mass|-20%|good	239cd942-3298-4be0-b032-143961c801a1	Sensor_LightWeight	cs
modification	Sensors	Light Weight Scanner	2	Etienne Dorn,Lori Jameson,Bill Turner,Juri Ishmaak,Lei Cheung,Tiana Fortune,Hera Tani,Felicity Farseer	salvagedalloys*1,manganese*1	Scan Angle|-10%|bad;Integrity|-20%|bad;Mass|-35%|good	8dd41f78-c4f0-4107-a1fe-d1eee78bbd23	Sensor_LightWeight	cs
modification	Sensors	Light Weight Scanner	3	Etienne Dorn,Lori Jameson,Bill Turner,Juri Ishmaak,Tiana Fortune,Hera Tani,Lei Cheung,Felicity Farseer	salvagedalloys*1,manganese*1,conductiveceramics*1	Scan Angle|-15%|bad;Integrity|-30%|bad;Mass|-50%|good	d51697d0-c837-4c0d-a6af-f192ace27e9a	Sensor_LightWeight	cs
modification	Sensors	Light Weight Scanner	4	Etienne Dorn,Lori Jameson,Bill Turner,Juri Ishmaak,Tiana Fortune,Lei Cheung	conductivecomponents*1,phasealloys*1,protolightalloys*1	Scan Angle|-20%|bad;Integrity|-40%|bad;Mass|-65%|good	01ccf913-c1cb-47a6-9515-1d2ee3e3b2ae	Sensor_LightWeight	cs
modification	Sensors	Light Weight Scanner	5	Etienne Dorn,Lori Jameson,Juri Ishmaak,Bill Turner,Tiana Fortune,Lei Cheung	conductiveceramics*1,protolightalloys*1,protoradiolicalloys*1	Scan Angle|-25%|bad;Integrity|-50%|bad;Mass|-80%|good	93c0ae86-d3ac-40c5-9ef3-b65c14d53cf6	Sensor_LightWeight	cs
modification	Sensors	Long Range Scanner	1	Etienne Dorn,Lori Jameson,Bill Turner,Juri Ishmaak,Lei Cheung,Tiana Fortune,Hera Tani,Felicity Farseer	iron*1	Scan Angle|-10%|bad;Range|+15%|good;Mass|+20%|bad	92c755ae-690b-442c-bacd-606575987f22	Sensor_LongRange	cs
modification	Sensors	Long Range Scanner	2	Etienne Dorn,Lori Jameson,Bill Turner,Juri Ishmaak,Lei Cheung,Tiana Fortune,Hera Tani,Felicity Farseer	iron*1,hybridcapacitors*1	Scan Angle|-15%|bad;Range|+30%|good;Mass|+40%|bad	40167259-2960-4072-a135-cba93c87709d	Sensor_LongRange	cs
modification	Sensors	Long Range Scanner	3	Etienne Dorn,Lori Jameson,Bill Turner,Juri Ishmaak,Tiana Fortune,Hera Tani,Lei Cheung,Felicity Farseer	iron*1,hybridcapacitors*1,emissiondata*1	Scan Angle|-20%|bad;Range|+45%|good;Mass|+60%|bad	6d422ca1-ebdd-4c87-b2b2-056e36c0cbfb	Sensor_LongRange	cs
modification	Sensors	Long Range Scanner	4	Etienne Dorn,Lori Jameson,Bill Turner,Juri Ishmaak,Tiana Fortune,Lei Cheung	germanium*1,electrochemicalarrays*1,decodedemissiondata*1	Scan Angle|-25%|bad;Range|+60%|good;Mass|+80%|bad	6b09d91f-919f-4a3a-9900-850b026ab01c	Sensor_LongRange	cs
modification	Sensors	Long Range Scanner	5	Etienne Dorn,Lori Jameson,Bill Turner,Juri Ishmaak,Tiana Fortune,Lei Cheung	niobium*1,polymercapacitors*1,compactemissionsdata*1	Scan Angle|-30%|bad;Range|+75%|good;Mass|+100%|bad	c055cafb-3e8a-4415-8e9b-cfa8be809b75	Sensor_LongRange	cs
modification	Sensors	Wide Angle Scanner	1	Etienne Dorn,Lori Jameson,Bill Turner,Juri Ishmaak,Lei Cheung,Tiana Fortune,Hera Tani,Felicity Farseer	mechanicalscrap*1	Scan Angle|+40%|good;Power Draw|+10%|bad;Range|-4%|bad	996dc047-9f07-47a6-8b05-3283ce666fa7	Sensor_WideAngle	cs
modification	Sensors	Wide Angle Scanner	2	Etienne Dorn,Lori Jameson,Bill Turner,Juri Ishmaak,Lei Cheung,Tiana Fortune,Hera Tani,Felicity Farseer	mechanicalscrap*1,germanium*1	Scan Angle|+80%|good;Power Draw|+20%|bad;Range|-8%|bad	0855a023-3a25-44c1-84fa-c6e4e8ac3384	Sensor_WideAngle	cs
modification	Sensors	Wide Angle Scanner	3	Etienne Dorn,Lori Jameson,Bill Turner,Juri Ishmaak,Tiana Fortune,Hera Tani,Lei Cheung,Felicity Farseer	germanium*1,mechanicalscrap*1,scandatabanks*1	Scan Angle|+120%|good;Power Draw|+30%|bad;Range|-12%|bad	06908f4d-30e8-448f-9652-5051a79713f3	Sensor_WideAngle	cs
modification	Sensors	Wide Angle Scanner	4	Etienne Dorn,Lori Jameson,Bill Turner,Juri Ishmaak,Tiana Fortune,Lei Cheung	mechanicalequipment*1,niobium*1,encodedscandata*1	Scan Angle|+160%|good;Power Draw|+40%|bad;Range|-16%|bad	af874bae-07c3-457a-b525-baeb771b3d72	Sensor_WideAngle	cs
modification	Sensors	Wide Angle Scanner	5	Etienne Dorn,Lori Jameson,Bill Turner,Juri Ishmaak,Tiana Fortune,Lei Cheung	mechanicalcomponents*1,tin*1,classifiedscandata*1	Scan Angle|+200%|good;Power Draw|+50%|bad;Range|-20%|bad	1368129e-942e-452e-8228-8a3622dc72a1	Sensor_WideAngle	cs
modification	Shield Booster	Blast Resistant	1	Mel Brandon,Felicity Farseer,Lei Cheung,Didi Vatermann	iron*1	Kinetic Resistance|-1%|bad;Thermal Resistance|-1%|bad;Explosive Resistance|+8%|good	b6dd19e6-60e4-4307-a34f-c7e0e6182d44	ShieldBooster_Explosive	usb
modification	Shield Booster	Blast Resistant	2	Mel Brandon,Lei Cheung,Didi Vatermann	conductivecomponents*1,iron*1	Kinetic Resistance|-1%|bad;Thermal Resistance|-1%|bad;Explosive Resistance|+12%|good	3dd5f8fb-8399-4c4c-96d7-87c3840cfdeb	ShieldBooster_Explosive	usb
modification	Shield Booster	Blast Resistant	3	Mel Brandon,Lei Cheung,Didi Vatermann	conductivecomponents*1,focuscrystals*1,iron*1	Kinetic Resistance|-2%|bad;Thermal Resistance|-2%|bad;Explosive Resistance|+17%|good	640409d8-6cb5-4624-b2b6-f435c9d8453b	ShieldBooster_Explosive	usb
modification	Shield Booster	Blast Resistant	4	Mel Brandon,Didi Vatermann	germanium*1,shielddensityreports*1,refinedfocuscrystals*1	Kinetic Resistance|-3%|bad;Thermal Resistance|-3%|bad;Explosive Resistance|+22%|good	8a311709-54f6-4a5f-a1cc-94c109d947df	ShieldBooster_Explosive	usb
modification	Shield Booster	Blast Resistant	5	Mel Brandon,Didi Vatermann	niobium*1,shieldpatternanalysis*1,exquisitefocuscrystals*1	Kinetic Resistance|-4%|bad;Thermal Resistance|-4%|bad;Explosive Resistance|+27%|good	4f120562-e421-4ed8-b0ed-0be8e27548bb	ShieldBooster_Explosive	usb
modification	Shield Booster	Heavy Duty	1	Mel Brandon,Felicity Farseer,Lei Cheung,Didi Vatermann	gridresistors*1	Power Draw|+5%|bad;Integrity|+3%|good;Shield Boost|+10%|good;Mass|+100%|bad	350e7873-893a-49d2-9057-c00e060178eb	ShieldBooster_HeavyDuty	usb
modification	Shield Booster	Heavy Duty	2	Mel Brandon,Lei Cheung,Didi Vatermann	shieldcyclerecordings*1,hybridcapacitors*1	Power Draw|+10%|bad;Integrity|+6%|good;Shield Boost|+17%|good;Mass|+150%|bad	636ccc8d-cc59-4366-9934-8b235becc2d7	ShieldBooster_HeavyDuty	usb
modification	Shield Booster	Heavy Duty	3	Mel Brandon,Lei Cheung,Didi Vatermann	shieldcyclerecordings*1,hybridcapacitors*1,niobium*1	Power Draw|+15%|bad;Integrity|+9%|good;Shield Boost|+24%|good;Mass|+200%|bad	82a66c08-1205-4c1a-ab02-1889e8ebcdd8	ShieldBooster_HeavyDuty	usb
modification	Shield Booster	Heavy Duty	4	Mel Brandon,Didi Vatermann	electrochemicalarrays*1,shieldsoakanalysis*1,tin*1	Power Draw|+20%|bad;Integrity|+12%|good;Shield Boost|+31%|good;Mass|+250%|bad	c635934c-8d9d-4d1c-89e4-3a000a972bf2	ShieldBooster_HeavyDuty	usb
modification	Shield Booster	Heavy Duty	5	Mel Brandon,Didi Vatermann	antimony*1,polymercapacitors*1,shielddensityreports*1	Power Draw|+25%|bad;Integrity|+15%|good;Shield Boost|+38%|good;Mass|+300%|bad	933e238e-56e0-44d6-b114-49eaab02f033	ShieldBooster_HeavyDuty	usb
modification	Shield Booster	Kinetic Resistant	1	Mel Brandon,Felicity Farseer,Lei Cheung,Didi Vatermann	iron*1	Kinetic Resistance|+8%|good;Thermal Resistance|-1%|bad;Explosive Resistance|-1%|bad	8252b4bb-3195-4f46-88e8-b79ed5b5ad43	ShieldBooster_Kinetic	usb
modification	Shield Booster	Kinetic Resistant	2	Mel Brandon,Lei Cheung,Didi Vatermann	germanium*1,gridresistors*1	Kinetic Resistance|+12%|good;Thermal Resistance|-1%|bad;Explosive Resistance|-1%|bad	5f099a0e-0c37-447b-b552-f2e3d8dc1d19	ShieldBooster_Kinetic	usb
modification	Shield Booster	Kinetic Resistant	3	Mel Brandon,Lei Cheung,Didi Vatermann	focuscrystals*1,hybridcapacitors*1,salvagedalloys*1	Kinetic Resistance|+17%|good;Thermal Resistance|-2%|bad;Explosive Resistance|-2%|bad	ab7f39b5-0b0e-45b2-a016-0916026e9633	ShieldBooster_Kinetic	usb
modification	Shield Booster	Kinetic Resistant	4	Mel Brandon,Didi Vatermann	galvanisingalloys*1,shielddensityreports*1,refinedfocuscrystals*1	Kinetic Resistance|+22%|good;Thermal Resistance|-3%|bad;Explosive Resistance|-3%|bad	59ddbb49-f4fc-466d-84b6-06f0529915a9	ShieldBooster_Kinetic	usb
modification	Shield Booster	Kinetic Resistant	5	Mel Brandon,Didi Vatermann	phasealloys*1,shieldpatternanalysis*1,exquisitefocuscrystals*1	Kinetic Resistance|+27%|good;Thermal Resistance|-4%|bad;Explosive Resistance|-4%|bad	a224e524-7308-46a1-9a6b-a37a82bdc50b	ShieldBooster_Kinetic	usb
modification	Shield Booster	Resistance Augmented	1	Mel Brandon,Felicity Farseer,Lei Cheung,Didi Vatermann	phosphorus*1	Power Draw|+5%|bad;Integrity|-4%|bad;All Resistances|+5%|good	54f9f0c6-b4e9-4861-86ab-730d800bea54	ShieldBooster_Resistive	usb
modification	Shield Booster	Resistance Augmented	2	Mel Brandon,Lei Cheung,Didi Vatermann	conductivecomponents*1,phosphorus*1	Power Draw|+10%|bad;Integrity|-6%|bad;All Resistances|+8%|good	f082652b-7778-4bce-a1f1-f2491b27eb1a	ShieldBooster_Resistive	usb
modification	Shield Booster	Resistance Augmented	3	Mel Brandon,Lei Cheung,Didi Vatermann	conductivecomponents*1,focuscrystals*1,phosphorus*1	Power Draw|+15%|bad;Integrity|-8%|bad;All Resistances|+11%|good	cfb01505-ea2b-4a33-aa6b-cbabeb60db7c	ShieldBooster_Resistive	usb
modification	Shield Booster	Resistance Augmented	4	Mel Brandon,Didi Vatermann	conductiveceramics*1,manganese*1,refinedfocuscrystals*1	Power Draw|+20%|bad;Integrity|-10%|bad;All Resistances|+15%|good	1d11b8c8-9c16-4bdb-ba33-e52e79fa5999	ShieldBooster_Resistive	usb
modification	Shield Booster	Resistance Augmented	5	Mel Brandon,Didi Vatermann	conductiveceramics*1,imperialshielding*1,refinedfocuscrystals*1	Power Draw|+25%|bad;Integrity|-12%|bad;All Resistances|+17%|good	00a2aefc-0698-4c16-a1f1-6a84907e42bc	ShieldBooster_Resistive	usb
modification	Shield Booster	Thermal Resistant	1	Mel Brandon,Felicity Farseer,Lei Cheung,Didi Vatermann	iron*1	Kinetic Resistance|-1%|bad;Thermal Resistance|+8%|good;Explosive Resistance|-1%|bad	9316e798-33cd-4ed2-8289-94eb82e41574	ShieldBooster_Thermic	usb
modification	Shield Booster	Thermal Resistant	2	Mel Brandon,Lei Cheung,Didi Vatermann	germanium*1,heatconductionwiring*1	Kinetic Resistance|-1%|bad;Thermal Resistance|+12%|good;Explosive Resistance|-1%|bad	62eaf453-a4dd-42e6-b404-dfb7569afec6	ShieldBooster_Thermic	usb
modification	Shield Booster	Thermal Resistant	3	Mel Brandon,Lei Cheung,Didi Vatermann	focuscrystals*1,heatconductionwiring*1,heatdispersionplate*1	Kinetic Resistance|-2%|bad;Thermal Resistance|+17%|good;Explosive Resistance|-2%|bad	90cddf76-5636-46ae-8c41-b28c6831549b	ShieldBooster_Thermic	usb
modification	Shield Booster	Thermal Resistant	4	Mel Brandon,Didi Vatermann	heatdispersionplate*1,shielddensityreports*1,refinedfocuscrystals*1	Kinetic Resistance|-3%|bad;Thermal Resistance|+22%|good;Explosive Resistance|-3%|bad	3a922d38-e010-4874-97c9-7459dda8c184	ShieldBooster_Thermic	usb
modification	Shield Booster	Thermal Resistant	5	Mel Brandon,Didi Vatermann	heatexchangers*1,shieldpatternanalysis*1,exquisitefocuscrystals*1	Kinetic Resistance|-4%|bad;Thermal Resistance|+27%|good;Explosive Resistance|-4%|bad	562f0d31-cefe-4631-939e-53168a9df2ab	ShieldBooster_Thermic	usb
modification	Shield Cell Bank	Rapid Charge	1	Mel Brandon,Elvira Martuuk,Lori Jameson	sulphur*1	Duration|-6%|bad;Spin Up Time|-10%|good;Boot Time|+10%|bad;Shield Reinforcement|+5%|good	8f315143-e256-41c2-8833-f35d12e47dce	ShieldCellBank_Rapid	iscb
modification	Shield Cell Bank	Rapid Charge	2	Mel Brandon,Lori Jameson	chromium*1,gridresistors*1	Duration|-12%|bad;Spin Up Time|-20%|good;Boot Time|+15%|bad;Shield Reinforcement|+10%|good	f983d8e1-9a38-425c-a5bb-3881c5e0f14d	ShieldCellBank_Rapid	iscb
modification	Shield Cell Bank	Rapid Charge	3	Mel Brandon,Lori Jameson	hybridcapacitors*1,precipitatedalloys*1,sulphur*1	Duration|-18%|bad;Spin Up Time|-30%|good;Boot Time|+20%|bad;Shield Reinforcement|+15%|good	f1cc436c-d2f0-4b79-a832-5fafd62ab5d8	ShieldCellBank_Rapid	iscb
modification	Shield Cell Bank	Rapid Charge	4	Mel Brandon	chromium*1,electrochemicalarrays*1,thermicalloys*1	Duration|-24%|bad;Spin Up Time|-40%|good;Boot Time|+25%|bad;Shield Reinforcement|+20%|good		ShieldCellBank_Rapid	iscb
modification	Shield Cell Bank	Specialised	1	Mel Brandon,Elvira Martuuk,Lori Jameson	legacyfirmware*1	Power Draw|+10%|bad;Integrity|-5%|bad;Boot Time|-8%|good;Thermal Load|-6%|good;Shield Reinforcement|+4%|good	3aa962e3-48f8-4305-829a-717dbead2830	ShieldCellBank_Specialised	iscb
modification	Shield Cell Bank	Specialised	2	Mel Brandon,Lori Jameson	conductivecomponents*1,legacyfirmware*1	Power Draw|+15%|bad;Integrity|-10%|bad;Boot Time|-16%|good;Thermal Load|-12%|good;Shield Reinforcement|+6%|good	53d40533-967f-4792-b938-421f7a938540	ShieldCellBank_Specialised	iscb
modification	Shield Cell Bank	Specialised	3	Mel Brandon,Lori Jameson	conductivecomponents*1,industrialfirmware*1,scrambledemissiondata*1	Power Draw|+20%|bad;Integrity|-15%|bad;Boot Time|-24%|good;Thermal Load|-18%|good;Shield Reinforcement|+8%|good	0648b687-cf76-4953-a531-7eca944ec325	ShieldCellBank_Specialised	iscb
modification	Shield Cell Bank	Specialised	4	Mel Brandon	conductivecomponents*1,industrialfirmware*1,yttrium*1	Power Draw|+25%|bad;Integrity|-20%|bad;Boot Time|-32%|good;Thermal Load|-24%|good;Shield Reinforcement|+10%|good		ShieldCellBank_Specialised	iscb
modification	Shield Generator	Enhanced, Low Power Shields	1	Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	shieldcyclerecordings*1	Power Draw|-20%|good;Optimal Strength|+3%|good;Integrity|-5%|bad;Optimal Mass|-2%|bad;Mass|-18%|good	598e0c47-ecd2-4cfa-93d1-08bbda4cd765	ShieldGenerator_Optimised	isg
modification	Shield Generator	Enhanced, Low Power Shields	2	Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	shieldcyclerecordings*1,germanium*1	Power Draw|-25%|good;Optimal Strength|+6%|good;Integrity|-10%|bad;Optimal Mass|-3%|bad;Mass|-26%|good	605d6333-c544-425e-96c6-a76b6b839e2c	ShieldGenerator_Optimised	isg
modification	Shield Generator	Enhanced, Low Power Shields	3	Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	shieldcyclerecordings*1,germanium*1,precipitatedalloys*1	Power Draw|-30%|good;Optimal Strength|+9%|good;Integrity|-15%|bad;Optimal Mass|-4%|bad;Mass|-34%|good	db5f0467-5bdc-433e-986d-031bbd48067b	ShieldGenerator_Optimised	isg
modification	Shield Generator	Enhanced, Low Power Shields	4	Mel Brandon,Lei Cheung	shieldsoakanalysis*1,niobium*1,thermicalloys*1	Power Draw|-35%|good;Optimal Strength|+12%|good;Integrity|-20%|bad;Optimal Mass|-5%|bad;Mass|-42%|good	88987ab7-b759-4cda-acbb-726bd0ad17c7	ShieldGenerator_Optimised	isg
modification	Shield Generator	Enhanced, Low Power Shields	5	Mel Brandon,Lei Cheung	militarygradealloys*1,tin*1,shielddensityreports*1	Power Draw|-40%|good;Optimal Strength|+15%|good;Integrity|-25%|bad;Optimal Mass|-6%|bad;Mass|-50%|good	cf878a5a-542b-46e8-8b56-4d179eac3f46	ShieldGenerator_Optimised	isg
modification	Shield Generator	Kinetic Resistant Shields	1	Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	shieldcyclerecordings*1	Kinetic Resistance|+10%|good;Integrity|+20%|good;Thermal Resistance|-3%|bad	df87f0c1-bd60-4e18-8a03-76063d635235	ShieldGenerator_Kinetic	isg
modification	Shield Generator	Kinetic Resistant Shields	2	Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	shieldcyclerecordings*1,consumerfirmware*1	Kinetic Resistance|+20%|good;Integrity|+25%|good;Thermal Resistance|-6%|bad	b67f86a0-866c-4233-9cd3-f5ea87a572eb	ShieldGenerator_Kinetic	isg
modification	Shield Generator	Kinetic Resistant Shields	3	Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	shieldcyclerecordings*1,consumerfirmware*1,selenium*1	Kinetic Resistance|+30%|good;Integrity|+30%|good;Thermal Resistance|-9%|bad	93979fd6-d135-4221-9a60-c9354e02619f	ShieldGenerator_Kinetic	isg
modification	Shield Generator	Kinetic Resistant Shields	4	Mel Brandon,Lei Cheung	focuscrystals*1,shieldsoakanalysis*1,mercury*1	Kinetic Resistance|+40%|good;Integrity|+35%|good;Thermal Resistance|-12%|bad	0e14c801-fd35-4bca-b97b-24da20d8c716	ShieldGenerator_Kinetic	isg
modification	Shield Generator	Kinetic Resistant Shields	5	Mel Brandon,Lei Cheung	refinedfocuscrystals*1,ruthenium*1,shielddensityreports*1	Kinetic Resistance|+50%|good;Integrity|+40%|good;Thermal Resistance|-15%|bad	dfdb4767-78e1-4e5f-ae1a-aeb6ae2748c9	ShieldGenerator_Kinetic	isg
modification	Shield Generator	Reinforced Shields	1	Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	phosphorus*1	Distributor Draw|+4%|bad;Optimal Strength|+14%|good;Broken Regen Rate|-10%|bad;All Resistances|+5%|good	47ad77c0-e49b-44e5-9824-4074b63db369	ShieldGenerator_Reinforced	isg
modification	Shield Generator	Reinforced Shields	2	Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	conductivecomponents*1,phosphorus*1	Distributor Draw|+6%|bad;Optimal Strength|+20%|good;Broken Regen Rate|-10%|bad;All Resistances|+8%|good	823f8f82-745d-4051-8f35-4e38a561932e	ShieldGenerator_Reinforced	isg
modification	Shield Generator	Reinforced Shields	3	Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	conductivecomponents*1,mechanicalcomponents*1,phosphorus*1	Distributor Draw|+8%|bad;Optimal Strength|+26%|good;Broken Regen Rate|-10%|bad;All Resistances|+11%|good;Thermal Resistance|-4%|bad	a1a29713-f2e5-4e15-a913-e01dc065f99f	ShieldGenerator_Reinforced	isg
modification	Shield Generator	Reinforced Shields	4	Mel Brandon,Lei Cheung	conductiveceramics*1,configurablecomponents*1,manganese*1	Distributor Draw|+10%|bad;Optimal Strength|+32%|good;Broken Regen Rate|-10%|bad;All Resistances|+14%|good;Thermal Resistance|-7%|bad	87ac1315-7904-48f6-a5fe-f044be546490	ShieldGenerator_Reinforced	isg
modification	Shield Generator	Reinforced Shields	5	Mel Brandon,Lei Cheung	arsenic*1,conductivepolymers*1,improvisedcomponents*1	Distributor Draw|+12%|bad;Optimal Strength|+38%|good;Broken Regen Rate|-10%|bad;All Resistances|+17%|good;Thermal Resistance|-9%|bad	1d9af376-c7c9-4b1a-9bc9-e77b4025e328	ShieldGenerator_Reinforced	isg
modification	Shield Generator	Thermal Resistant Shields	1	Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	shieldcyclerecordings*1	Kinetic Resistance|-4%|bad;Integrity|+20%|good;Thermal Resistance|+10%|good	ef5a3026-0777-4715-a1f4-5c65eff85b12	ShieldGenerator_Thermic	isg
modification	Shield Generator	Thermal Resistant Shields	2	Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	shieldcyclerecordings*1,germanium*1	Kinetic Resistance|-8%|bad;Integrity|+25%|good;Thermal Resistance|+20%|good	54e6e07a-3281-41aa-afa0-bbf292131c0f	ShieldGenerator_Thermic	isg
modification	Shield Generator	Thermal Resistant Shields	3	Mel Brandon,Elvira Martuuk,Lei Cheung,Didi Vatermann	shieldcyclerecordings*1,germanium*1,selenium*1	Kinetic Resistance|-12%|bad;Integrity|+30%|good;Thermal Resistance|+30%|good	307935bf-60d3-4887-b449-24d712518154	ShieldGenerator_Thermic	isg
modification	Shield Generator	Thermal Resistant Shields	4	Mel Brandon,Lei Cheung	focuscrystals*1,shieldsoakanalysis*1,mercury*1	Kinetic Resistance|-16%|bad;Integrity|+35%|good;Thermal Resistance|+40%|good	ef6a4d70-9996-4db8-ae22-7c61c3dcaf74	ShieldGenerator_Thermic	isg
modification	Shield Generator	Thermal Resistant Shields	5	Mel Brandon,Lei Cheung	refinedfocuscrystals*1,ruthenium*1,shielddensityreports*1	Kinetic Resistance|-20%|bad;Integrity|+40%|good;Thermal Resistance|+50%|good	f14e779f-d09a-47e4-8f4e-89c85b730f6b	ShieldGenerator_Thermic	isg
modification	Surface Scanner	Expanded Probe Scanning Radius	1	Etienne Dorn,Bill Turner,Juri Ishmaak,Lei Cheung,Lori Jameson,Tiana Fortune,Felicity Farseer,Hera Tani	mechanicalscrap*1	Probe Radius|+10%|good		Sensor_Expanded	iss
modification	Surface Scanner	Expanded Probe Scanning Radius	2	Etienne Dorn,Bill Turner,Juri Ishmaak,Hera Tani,Lei Cheung,Lori Jameson,Tiana Fortune,Felicity Farseer	mechanicalscrap*1,germanium*1	Probe Radius|+20%|good		Sensor_Expanded	iss
modification	Surface Scanner	Expanded Probe Scanning Radius	3	Etienne Dorn,Bill Turner,Juri Ishmaak,Lori Jameson,Tiana Fortune,Hera Tani,Lei Cheung,Felicity Farseer	mechanicalscrap*1,germanium*1,phasealloys*1	Probe Radius|+30%|good		Sensor_Expanded	iss
modification	Surface Scanner	Expanded Probe Scanning Radius	4	Etienne Dorn,Bill Turner,Juri Ishmaak,Lori Jameson,Hera Tani,Lei Cheung	mechanicalequipment*1,niobium*1,protolightalloys*1	Probe Radius|+40%|good		Sensor_Expanded	iss
modification	Surface Scanner	Expanded Probe Scanning Radius	5	Etienne Dorn,Bill Turner,Juri Ishmaak,Lori Jameson,Hera Tani,Lei Cheung	mechanicalcomponents*1,tin*1,protoradiolicalloys*1	Probe Radius|+50%|good		Sensor_Expanded	iss
modification	Thrusters	Clean Drive Tuning	1	Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Chloe Sedesi	sulphur*1	Thermal Load|-20%|good;Optimal Multiplier|+8%|good;Optimal Mass|-2%|bad	5b32dae1-7c4a-4760-8c48-0d9a9fa2758d	Engine_Tuned	ct
